ano,id_municipio,tipo_ligacao_rede_geral,grupo_idade,cor_raca,moradores
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",40 a 44 anos,Indígena,57
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",40 a 44 anos,Parda,14
2022,2913606,Não possui ligação com a rede geral,45 a 49 anos,Preta,387
2022,2913606,Não possui ligação com a rede geral,45 a 49 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",45 a 49 anos,Parda,174
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",45 a 49 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",45 a 49 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",45 a 49 anos,Branca,35
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",50 a 54 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",50 a 54 anos,Preta,3
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",50 a 54 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Outra,55 a 59 anos,Indígena,2
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,55 a 59 anos,Branca,5
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",55 a 59 anos,Preta,3
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",55 a 59 anos,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",55 a 59 anos,Indígena,12
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,60 a 64 anos,Parda,358
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,60 a 64 anos,Indígena,48
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",60 a 64 anos,Parda,158
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",60 a 64 anos,Branca,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",60 a 64 anos,Parda,6
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",60 a 64 anos,Parda,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",60 a 64 anos,Indígena,1
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,65 a 69 anos,Indígena,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,65 a 69 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,65 a 69 anos,Preta,6
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,65 a 69 anos,Indígena,30
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",65 a 69 anos,Preta,44
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",65 a 69 anos,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",65 a 69 anos,Preta,2
2022,2913606,Não possui ligação com a rede geral,70 a 74 anos,Preta,162
2022,2913606,Não possui ligação com a rede geral,70 a 74 anos,Amarela,3
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",70 a 74 anos,Branca,24
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",70 a 74 anos,Parda,62
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",70 a 74 anos,Branca,15
2022,2913606,Não possui ligação com a rede geral,75 a 79 anos,Branca,65
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",75 a 79 anos,Preta,18
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",75 a 79 anos,Preta,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",75 a 79 anos,Branca,12
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",80 a 84 anos,Parda,21
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",80 a 84 anos,Branca,11
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",80 a 84 anos,Branca,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",80 a 84 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",80 a 84 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral,85 a 89 anos,Preta,37
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,85 a 89 anos,Indígena,18
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",85 a 89 anos,Parda,5
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,85 a 89 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",85 a 89 anos,Indígena,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",85 a 89 anos,Parda,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,90 a 94 anos,Preta,80
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",90 a 94 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",90 a 94 anos,Branca,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,95 a 99 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",95 a 99 anos,Parda,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",95 a 99 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,100 anos ou mais,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",100 anos ou mais,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",100 anos ou mais,Parda,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",100 anos ou mais,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",100 anos ou mais,Indígena,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,0 a 4 anos,Amarela,9
2022,2913606,Não possui ligação com a rede geral,5 a 9 anos,Preta,319
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",5 a 9 anos,Preta,45
2022,2913606,Não possui ligação com a rede geral - Outra,10 a 14 anos,Branca,18
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",10 a 14 anos,Parda,20
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",10 a 14 anos,Parda,3
2022,2913606,Não possui ligação com a rede geral,15 a 19 anos,Preta,403
2022,2913606,Não possui ligação com a rede geral - Outra,15 a 19 anos,Parda,55
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",15 a 19 anos,Preta,73
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",15 a 19 anos,Indígena,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",15 a 19 anos,Indígena,59
2022,2913606,Não possui ligação com a rede geral - Outra,20 a 24 anos,Preta,39
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",20 a 24 anos,Parda,191
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",20 a 24 anos,Branca,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",20 a 24 anos,Branca,44
2022,2913606,Não possui ligação com a rede geral,25 a 29 anos,Preta,414
2022,2913606,Não possui ligação com a rede geral - Outra,25 a 29 anos,Preta,30
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",25 a 29 anos,Amarela,1
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",25 a 29 anos,Parda,158
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",25 a 29 anos,Preta,64
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",25 a 29 anos,Preta,3
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",25 a 29 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",25 a 29 anos,Branca,45
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",25 a 29 anos,Preta,7
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,30 a 34 anos,Indígena,1
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",30 a 34 anos,Indígena,52
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",30 a 34 anos,Preta,9
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",35 a 39 anos,Branca,33
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",35 a 39 anos,Parda,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",35 a 39 anos,Preta,54
2022,2913606,Não possui ligação com a rede geral,40 a 44 anos,Branca,196
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",45 a 49 anos,Indígena,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",50 a 54 anos,Preta,65
2022,2913606,Não possui ligação com a rede geral - Outra,55 a 59 anos,Branca,14
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",55 a 59 anos,Branca,32
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,55 a 59 anos,Parda,420
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",55 a 59 anos,Indígena,35
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",55 a 59 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",55 a 59 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",55 a 59 anos,Parda,3
2022,2913606,Não possui ligação com a rede geral,60 a 64 anos,Preta,349
2022,2913606,Não possui ligação com a rede geral,60 a 64 anos,Parda,856
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",60 a 64 anos,Parda,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",60 a 64 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",60 a 64 anos,Branca,44
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,65 a 69 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",65 a 69 anos,Indígena,35
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",65 a 69 anos,Parda,92
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",65 a 69 anos,Parda,96
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",65 a 69 anos,Parda,9
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",65 a 69 anos,Indígena,9
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,70 a 74 anos,Amarela,4
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",70 a 74 anos,Preta,22
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",70 a 74 anos,Branca,
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,75 a 79 anos,Parda,3
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",75 a 79 anos,Parda,6
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",75 a 79 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",75 a 79 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",80 a 84 anos,Branca,8
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",85 a 89 anos,Preta,6
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",85 a 89 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",85 a 89 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Outra,90 a 94 anos,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",90 a 94 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",90 a 94 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",90 a 94 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",90 a 94 anos,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",90 a 94 anos,Indígena,1
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,95 a 99 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,95 a 99 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",95 a 99 anos,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",95 a 99 anos,Branca,
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,100 anos ou mais,Branca,
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",100 anos ou mais,Preta,1
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,100 anos ou mais,Branca,2
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",100 anos ou mais,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",100 anos ou mais,Preta,
2022,2913606,Não possui ligação com a rede geral,0 a 4 anos,Amarela,1
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,0 a 4 anos,Indígena,
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",0 a 4 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",0 a 4 anos,Indígena,84
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",0 a 4 anos,Parda,114
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,5 a 9 anos,Parda,434
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",5 a 9 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",5 a 9 anos,Preta,5
2022,2913606,Não possui ligação com a rede geral,10 a 14 anos,Parda,1053
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",10 a 14 anos,Indígena,4
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",10 a 14 anos,Branca,3
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",10 a 14 anos,Preta,2
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,15 a 19 anos,Indígena,1
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,15 a 19 anos,Parda,6027
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",15 a 19 anos,Indígena,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",15 a 19 anos,Preta,7
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,20 a 24 anos,Parda,3
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",20 a 24 anos,Amarela,1
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,20 a 24 anos,Parda,12
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,20 a 24 anos,Amarela,1
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",20 a 24 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",20 a 24 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",20 a 24 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",20 a 24 anos,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",20 a 24 anos,Preta,5
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",20 a 24 anos,Branca,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",25 a 29 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral,30 a 34 anos,Indígena,240
2022,2913606,Não possui ligação com a rede geral - Outra,30 a 34 anos,Branca,12
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",30 a 34 anos,Branca,49
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",30 a 34 anos,Preta,49
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",30 a 34 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",30 a 34 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",30 a 34 anos,Preta,2
2022,2913606,Não possui ligação com a rede geral - Outra,35 a 39 anos,Preta,25
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,35 a 39 anos,Parda,6658
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",35 a 39 anos,Preta,100
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",35 a 39 anos,Parda,154
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",35 a 39 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",35 a 39 anos,Preta,4
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",35 a 39 anos,Branca,2
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",40 a 44 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",40 a 44 anos,Branca,5
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,45 a 49 anos,Branca,3
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",45 a 49 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",50 a 54 anos,Branca,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",50 a 54 anos,Indígena,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,55 a 59 anos,Parda,25
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",55 a 59 anos,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",55 a 59 anos,Preta,8
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,60 a 64 anos,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",60 a 64 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",65 a 69 anos,Indígena,12
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",65 a 69 anos,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",70 a 74 anos,Branca,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",70 a 74 anos,Indígena,4
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",70 a 74 anos,Indígena,
2022,2913606,Não possui ligação com a rede geral - Outra,75 a 79 anos,Preta,1
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,75 a 79 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,75 a 79 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",75 a 79 anos,Branca,15
2022,2913606,Não possui ligação com a rede geral,80 a 84 anos,Branca,64
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",80 a 84 anos,Indígena,
2022,2913606,Não possui ligação com a rede geral,85 a 89 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",85 a 89 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",85 a 89 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",85 a 89 anos,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",85 a 89 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",85 a 89 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",85 a 89 anos,Branca,5
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",90 a 94 anos,Indígena,1
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",90 a 94 anos,Parda,4
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",90 a 94 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral,95 a 99 anos,Indígena,2
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,95 a 99 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",95 a 99 anos,Preta,
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,100 anos ou mais,Indígena,
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",100 anos ou mais,Amarela,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,100 anos ou mais,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",100 anos ou mais,Amarela,
2022,2913606,Não possui ligação com a rede geral,0 a 4 anos,Indígena,360
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",0 a 4 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",0 a 4 anos,Branca,29
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",0 a 4 anos,Preta,4
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",0 a 4 anos,Indígena,3
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,5 a 9 anos,Branca,2
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,5 a 9 anos,Branca,1643
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",5 a 9 anos,Parda,214
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",5 a 9 anos,Indígena,21
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",5 a 9 anos,Branca,36
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",5 a 9 anos,Branca,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",5 a 9 anos,Branca,3
2022,2913606,Não possui ligação com a rede geral,10 a 14 anos,Amarela,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",10 a 14 anos,Parda,188
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",10 a 14 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",10 a 14 anos,Parda,17
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",10 a 14 anos,Preta,7
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",10 a 14 anos,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",10 a 14 anos,Branca,37
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,15 a 19 anos,Branca,3
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",15 a 19 anos,Preta,74
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",15 a 19 anos,Amarela,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",15 a 19 anos,Preta,7
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",15 a 19 anos,Branca,21
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",15 a 19 anos,Parda,17
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",15 a 19 anos,Preta,
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",20 a 24 anos,Preta,65
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",20 a 24 anos,Parda,186
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,20 a 24 anos,Preta,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",20 a 24 anos,Branca,54
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",20 a 24 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",20 a 24 anos,Branca,4
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",20 a 24 anos,Preta,1
2022,2913606,Não possui ligação com a rede geral - Outra,25 a 29 anos,Indígena,4
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",25 a 29 anos,Preta,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",25 a 29 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",25 a 29 anos,Parda,150
2022,2913606,Não possui ligação com a rede geral,30 a 34 anos,Branca,180
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",30 a 34 anos,Preta,87
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",30 a 34 anos,Branca,
